Depth..MAB.,Station,Date_open,Date_closed,Collect_date,Duration.open,Org C flux (mg/m2/day),Total C flux (mg/m^2/day),PIC flux (mg C m^2/d)
600,4302,6/17/2004,6/27/2004,6/17/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/18/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/19/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/20/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/21/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/22/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/23/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/24/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/25/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/17/2004,6/27/2004,6/26/2004,10,3.287540889,6.210346187,2.922805298
600,4302,6/27/2004,7/4/2004,6/27/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,6/28/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,6/29/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,6/30/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,7/1/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,7/2/2004,7,9.4155085,18.17655413,8.76104563
600,4302,6/27/2004,7/4/2004,7/3/2004,7,9.4155085,18.17655413,8.76104563
NA,NA,NA,NA,7/4/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/5/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/6/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/7/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/8/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/9/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/10/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/11/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/12/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/13/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/14/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/15/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/16/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/17/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/18/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/19/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/20/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/21/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/22/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/23/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/24/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/25/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/26/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/27/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/28/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/29/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/30/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,7/31/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,8/1/2004,NA,NA,NA,#VALUE!
600,4407,8/2/2004,8/12/2004,8/2/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/3/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/4/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/5/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/6/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/7/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/8/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/9/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/10/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/2/2004,8/12/2004,8/11/2004,10,22.42418163,32.76912488,10.34494325
600,4407,8/12/2004,8/22/2004,8/12/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/13/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/14/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/15/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/16/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/17/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/18/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/19/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/20/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/12/2004,8/22/2004,8/21/2004,10,16.30458936,26.36355787,10.05896851
600,4407,8/22/2004,9/1/2004,8/22/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/23/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/24/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/25/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/26/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/27/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/28/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/29/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/30/2004,10,11.13157229,18.40297464,7.27140235
600,4407,8/22/2004,9/1/2004,8/31/2004,10,11.13157229,18.40297464,7.27140235
600,4407,9/1/2004,9/11/2004,9/1/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/2/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/3/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/4/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/5/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/6/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/7/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/8/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/9/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/1/2004,9/11/2004,9/10/2004,10,6.662726432,11.8865664,5.223839968
600,4407,9/11/2004,9/21/2004,9/11/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/12/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/13/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/14/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/15/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/16/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/17/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/18/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/19/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/11/2004,9/21/2004,9/20/2004,10,7.250408644,12.74933707,5.498928426
600,4407,9/21/2004,10/1/2004,9/21/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/22/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/23/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/24/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/25/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/26/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/27/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/28/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/29/2004,10,6.058867795,9.891647653,3.832779858
600,4407,9/21/2004,10/1/2004,9/30/2004,10,6.058867795,9.891647653,3.832779858
600,4407,10/1/2004,10/11/2004,10/1/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/2/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/3/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/4/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/5/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/6/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/7/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/8/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/9/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/1/2004,10/11/2004,10/10/2004,10,8.330485529,13.36256805,5.032082521
600,4407,10/11/2004,10/21/2004,10/11/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/12/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/13/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/14/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/15/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/16/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/17/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/18/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/19/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/11/2004,10/21/2004,10/20/2004,10,9.990802167,15.94617267,5.955370503
600,4407,10/21/2004,10/27/2004,10/21/2004,6,9.597735524,14.24341547,4.645679946
600,4407,10/21/2004,10/27/2004,10/22/2004,6,9.597735524,14.24341547,4.645679946
600,4407,10/21/2004,10/27/2004,10/23/2004,6,9.597735524,14.24341547,4.645679946
600,4407,10/21/2004,10/27/2004,10/24/2004,6,9.597735524,14.24341547,4.645679946
600,4407,10/21/2004,10/27/2004,10/25/2004,6,9.597735524,14.24341547,4.645679946
600,4407,10/21/2004,10/27/2004,10/26/2004,6,9.597735524,14.24341547,4.645679946
NA,NA,NA,NA,10/27/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,10/28/2004,NA,NA,NA,#VALUE!
NA,NA,NA,NA,10/29/2004,NA,NA,NA,#VALUE!
600,4512,10/30/2004,11/9/2004,10/30/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,10/31/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/1/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/2/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/3/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/4/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/5/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/6/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/7/2004,10,2.927340774,4.877805067,1.950464293
600,4512,10/30/2004,11/9/2004,11/8/2004,10,2.927340774,4.877805067,1.950464293
600,4512,11/9/2004,11/19/2004,11/9/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/10/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/11/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/12/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/13/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/14/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/15/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/16/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/17/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/9/2004,11/19/2004,11/18/2004,10,3.926121707,6.744286827,2.81816512
600,4512,11/19/2004,11/29/2004,11/19/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/20/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/21/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/22/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/23/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/24/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/25/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/26/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/27/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/19/2004,11/29/2004,11/28/2004,10,2.736030765,5.001312,2.265281235
600,4512,11/29/2004,12/9/2004,11/29/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,11/30/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/1/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/2/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/3/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/4/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/5/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/6/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/7/2004,10,2.752671698,4.25621504,1.503543342
600,4512,11/29/2004,12/9/2004,12/8/2004,10,2.752671698,4.25621504,1.503543342
600,4512,12/9/2004,12/19/2004,12/9/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/10/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/11/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/12/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/13/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/14/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/15/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/16/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/17/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/9/2004,12/19/2004,12/18/2004,10,5.101905592,7.450273227,2.348367635
600,4512,12/19/2004,12/29/2004,12/19/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/20/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/21/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/22/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/23/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/24/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/25/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/26/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/27/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/19/2004,12/29/2004,12/28/2004,10,3.92553544,8.153417067,4.227881627
600,4512,12/29/2004,1/8/2005,12/29/2004,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,12/30/2004,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,12/31/2004,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/1/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/2/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/3/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/4/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/5/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/6/2005,10,3.515808219,6.8489988,3.333190581
600,4512,12/29/2004,1/8/2005,1/7/2005,10,3.515808219,6.8489988,3.333190581
600,4512,1/8/2005,1/18/2005,1/8/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/9/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/10/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/11/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/12/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/13/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/14/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/15/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/16/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/8/2005,1/18/2005,1/17/2005,10,2.892282493,7.487315787,4.595033294
600,4512,1/18/2005,1/28/2005,1/18/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/19/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/20/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/21/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/22/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/23/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/24/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/25/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/26/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/18/2005,1/28/2005,1/27/2005,10,4.734749214,11.88293984,7.148190626
600,4512,1/28/2005,2/7/2005,1/28/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,1/29/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,1/30/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,1/31/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/1/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/2/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/3/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/4/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/5/2005,10,3.913747821,8.02623392,4.112486099
600,4512,1/28/2005,2/7/2005,2/6/2005,10,3.913747821,8.02623392,4.112486099
600,4512,2/7/2005,2/17/2005,2/7/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/8/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/9/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/10/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/11/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/12/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/13/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/14/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/15/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/7/2005,2/17/2005,2/16/2005,10,3.743711352,7.50249344,3.758782088
600,4512,2/17/2005,2/24/2005,2/17/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/18/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/19/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/20/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/21/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/22/2005,7,4.017994947,7.362936495,3.344941548
600,4512,2/17/2005,2/24/2005,2/23/2005,7,4.017994947,7.362936495,3.344941548
NA,NA,NA,NA,2/24/2005,NA,NA,NA,#VALUE!
600,4609,2/25/2005,3/7/2005,2/25/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,2/26/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,2/27/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,2/28/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/1/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/2/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/3/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/4/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/5/2005,10,3.377494848,6.419802453,3.042307605
600,4609,2/25/2005,3/7/2005,3/6/2005,10,3.377494848,6.419802453,3.042307605
600,4609,3/7/2005,3/17/2005,3/7/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/8/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/9/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/10/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/11/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/12/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/13/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/14/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/15/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/7/2005,3/17/2005,3/16/2005,10,6.097862357,9.987598933,3.889736576
600,4609,3/17/2005,3/27/2005,3/17/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/18/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/19/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/20/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/21/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/22/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/23/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/24/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/25/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/17/2005,3/27/2005,3/26/2005,10,11.94410422,17.84406064,5.89995642
600,4609,3/27/2005,4/6/2005,3/27/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,3/28/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,3/29/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,3/30/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,3/31/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,4/1/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,4/2/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,4/3/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,4/4/2005,10,12.72809304,19.3994424,6.67134936
600,4609,3/27/2005,4/6/2005,4/5/2005,10,12.72809304,19.3994424,6.67134936
600,4609,4/6/2005,4/16/2005,4/6/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/7/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/8/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/9/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/10/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/11/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/12/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/13/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/14/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/6/2005,4/16/2005,4/15/2005,10,11.55961675,17.47916139,5.91954464
600,4609,4/16/2005,4/26/2005,4/16/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/17/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/18/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/19/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/20/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/21/2005,10,10.06026,15.32916853,5.26890853
600,4609,4/16/2005,4/26/2005,4/22/2005,10,10.06026,15.32916853,5.26890853
